centre_code,centre_name,incidental_charges,frequency,amount
ST0041,"PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 115 (CC)","LATE CARE",Ad-hoc,5.00
ST0041,"PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 115 (CC)","Uniform",Ad-hoc,21.40
ST0041,"PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 115 (CC)","PVC Mattress Cover(Optional)",Annually,10.70
ST0041,"PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 115 (CC)","Registration Fee",Ad-hoc,53.50
ST0041,"PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 115 (CC)","Local Excursion(Optional)",Annually,3.00
ST0043,"PCF SPARKLETOTS PRESCHOOL-TAI PEI@MOULMEIN-CAIRNHILL BLK 50","Insurance(Optional)",Annually,4.00
ST0043,"PCF SPARKLETOTS PRESCHOOL-TAI PEI@MOULMEIN-CAIRNHILL BLK 50","PVC Mattress(Optional)",Ad-hoc,40.00
ST0043,"PCF SPARKLETOTS PRESCHOOL-TAI PEI@MOULMEIN-CAIRNHILL BLK 50","PVC Mattress Cover(Optional)",Ad-hoc,12.00
ST0043,"PCF SPARKLETOTS PRESCHOOL-TAI PEI@MOULMEIN-CAIRNHILL BLK 50","Uniform",Ad-hoc,20.00
ST0044,"PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 180 (CC)","Registration Fee",Ad-hoc,53.50
ST0044,"PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 180 (CC)","Uniform",Annually,21.40
ST0044,"PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 180 (CC)","Insurance(Optional)",Annually,3.00
ST0045,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 270 (CC)","Registration Fee",Ad-hoc,53.50
ST0045,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 270 (CC)","Uniform",Annually,21.40
ST0045,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 270 (CC)","Insurance(Optional)",Annually,5.00
ST0046,"PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 221 (CC)","Registration Fee",Ad-hoc,53.50
ST0046,"PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 221 (CC)","Uniform",Annually,21.40
ST0046,"PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 221 (CC)","Insurance(Optional)",Annually,5.00
ST0047,"PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 339 (CC)","Registration Fee",Ad-hoc,53.50
ST0047,"PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 339 (CC)","Uniform",Annually,21.40
ST0047,"PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 339 (CC)","Insurance(Optional)",Annually,3.00
ST0048,"PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 404 (CC)","Junior Insurance Policy",Annually,3.00
ST0048,"PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 404 (CC)","Deposit",Ad-hoc,661.50
ST0048,"PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 404 (CC)","Registration Fee",Ad-hoc,53.50
ST0048,"PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 404 (CC)","Uniform",Ad-hoc,20.00
ST0048,"PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 404 (CC)","PVC Mattress Cover(Optional)",Ad-hoc,10.00
ST0048,"PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 404 (CC)","Deposit",Ad-hoc,672.00
ST0049,"PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 553 (CC)","Insurance(Optional)",Annually,3.00
ST0049,"PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 553 (CC)","Registration Fee",Ad-hoc,53.50
ST0049,"PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 553 (CC)","Deposit",Ad-hoc,1241.10
ST0049,"PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 553 (CC)","Deposit",Ad-hoc,708.70
ST0049,"PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 553 (CC)","Deposit",Ad-hoc,645.70
ST0050,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 233 (CC)","Uniform",Annually,20.00
ST0050,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 233 (CC)","PVC Mattress Cover(Optional)",Ad-hoc,10.00
ST0050,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 233 (CC)","Insurance(Optional)",Annually,3.00
ST0051,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 264 (CC)","Mattress Cover (optional)",Annually,10.00
ST0051,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 264 (CC)","Insurance(Optional)",Annually,3.00
ST0051,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 264 (CC)","Registration Fee",Ad-hoc,70.00
ST0051,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 264 (CC)","Uniform",Annually,15.00
ST0051,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 264 (CC)","Deposit",Ad-hoc,672.00
ST0051,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 264 (CC)","Deposit",Ad-hoc,640.00
ST0052,"PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 305 (CC)","Uniform",Annually,48.00
ST0052,"PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 305 (CC)","Insurance(Optional)",Annually,3.00
ST0052,"PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 305 (CC)","Registration Fee",Ad-hoc,70.00
ST0052,"PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 305 (CC)","Deposit",Ad-hoc,1100.00
ST0052,"PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 305 (CC)","Deposit",Ad-hoc,600.00
ST0052,"PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 305 (CC)","Deposit",Ad-hoc,550.00
ST0052,"PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 305 (CC)","Deposit",Ad-hoc,280.00
ST0054,"PCF SPARKLETOTS PRESCHOOL @ GEYLANG SERAI BLK 412 (CC)","Uniform",Annually,17.00
ST0054,"PCF SPARKLETOTS PRESCHOOL @ GEYLANG SERAI BLK 412 (CC)","Registration Fee",Ad-hoc,53.50
ST0054,"PCF SPARKLETOTS PRESCHOOL @ GEYLANG SERAI BLK 412 (CC)","Insurance(Optional)",Annually,3.00
ST0054,"PCF SPARKLETOTS PRESCHOOL @ GEYLANG SERAI BLK 412 (CC)","Deposit",Annually,1300.00
ST0055,"PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 172 (CC)","Insurance(Optional)",Annually,3.00
ST0055,"PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 172 (CC)","Registration Fee",Ad-hoc,53.50
ST0055,"PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 172 (CC)","Uniform",Annually,21.40
ST0056,"PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 108 (CC)","Uniform",Annually,60.00
ST0056,"PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 108 (CC)","Insurance(Optional)",Annually,3.00
ST0056,"PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 108 (CC)","Deposit",Ad-hoc,1296.70
ST0056,"PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 108 (CC)","Deposit",Ad-hoc,647.80
ST0056,"PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 108 (CC)","Registration Fee",Ad-hoc,53.50
ST0057,"PCF SPARKLETOTS PRESCHOOL @ CHENG SAN-SELETAR BLK 502 (CC)","Registration Fee",Ad-hoc,53.50
ST0057,"PCF SPARKLETOTS PRESCHOOL @ CHENG SAN-SELETAR BLK 502 (CC)","Insurance(Optional)",Annually,3.00
ST0057,"PCF SPARKLETOTS PRESCHOOL @ CHENG SAN-SELETAR BLK 502 (CC)","Uniform",Ad-hoc,21.40
ST0058,"PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 337 (CC)","Insurance(Optional)",Annually,5.00
ST0058,"PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 337 (CC)","Uniform",Annually,21.40
ST0058,"PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 337 (CC)","Registration Fee",Ad-hoc,53.50
ST0058,"PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 337 (CC)","Deposit",Ad-hoc,1177.00
ST0058,"PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 337 (CC)","Deposit",Ad-hoc,642.00
ST0058,"PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 337 (CC)","Deposit",Ad-hoc,588.50
ST0059,"PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 353 (CC)","Registration Fee",Ad-hoc,53.50
ST0059,"PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 353 (CC)","Insurance(Optional)",Annually,3.00
ST0060,"PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 271 (CC)","Registration Fee",Ad-hoc,53.50
ST0060,"PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 271 (CC)","Uniform",Annually,21.40
ST0060,"PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 271 (CC)","Insurance(Optional)",Annually,3.00
ST0060,"PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 271 (CC)","PVC Mattress Cover(Optional)",Ad-hoc,10.00
ST0061,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 108 (CC)","Uniform",Annually,12.00
ST0061,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 108 (CC)","Insurance(Optional)",Annually,10.00
ST0061,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 108 (CC)","Registration Fee",Ad-hoc,70.00
ST0061,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 108 (CC)","Deposit",Ad-hoc,1100.00
ST0061,"PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 108 (CC)","Deposit",Ad-hoc,600.00
ST0062,"PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 512 (CC)","Insurance(Optional)",Annually,5.00
ST0062,"PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 512 (CC)","Uniform",Annually,21.40
ST0062,"PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 512 (CC)","Registration Fee",Ad-hoc,53.50
ST0062,"PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 512 (CC)","Deposit",Ad-hoc,1177.00
ST0062,"PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 512 (CC)","Deposit",Ad-hoc,642.00
ST0063,"PCF SPARKLETOTS PRESCHOOL @ SIGLAP BLK 172 (CC)","Insurance(Optional)",Annually,3.00
ST0063,"PCF SPARKLETOTS PRESCHOOL @ SIGLAP BLK 172 (CC)","Uniform",Annually,21.40
ST0063,"PCF SPARKLETOTS PRESCHOOL @ SIGLAP BLK 172 (CC)","Registration Fee",Ad-hoc,53.50
ST0064,"PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH CENTRAL BLK 146A (CC)","Registration Fee",Ad-hoc,53.50
ST0064,"PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH CENTRAL BLK 146A (CC)","Uniform",Annually,21.40
ST0064,"PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH CENTRAL BLK 146A (CC)","Insurance(Optional)",Annually,5.00
ST0065,"PCF SPARKLETOTS PRESCHOOL @ AYER RAJAH BLK 41 (CC)","Registration Fee",Ad-hoc,53.50
ST0065,"PCF SPARKLETOTS PRESCHOOL @ AYER RAJAH BLK 41 (CC)","Uniform",Ad-hoc,21.40
ST0065,"PCF SPARKLETOTS PRESCHOOL @ AYER RAJAH BLK 41 (CC)","Insurance(Optional)",Annually,3.00
ST0066,"PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 13 (CC)","Uniform",Ad-hoc,21.40
ST0066,"PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 13 (CC)","Registration Fee",Ad-hoc,53.50
ST0066,"PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 13 (CC)","Insurance(Optional)",Annually,3.00
ST0066,"PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 13 (CC)","Deposit",Ad-hoc,1701.00
ST0066,"PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 13 (CC)","Deposit",Ad-hoc,2041.20
ST0066,"PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 13 (CC)","Deposit",Ad-hoc,1360.80
ST0066,"PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 13 (CC)","Deposit",Ad-hoc,716.10
ST0066,"PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 13 (CC)","Deposit",Ad-hoc,680.40
ST0068,"PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 18 (CC)","Uniform",Annually,21.40
ST0068,"PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 18 (CC)","Insurance(Optional)",Annually,5.00
ST0068,"PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 18 (CC)","Registration Fee",Ad-hoc,53.50
ST0068,"PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 18 (CC)","Deposit",Ad-hoc,577.00
ST0068,"PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 18 (CC)","Deposit",Ad-hoc,342.00
ST0068,"PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 18 (CC)","Deposit",Ad-hoc,288.50
ST0069,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG SOUTH Blk 441B (CC)","Uniform",Annually,21.40
ST0069,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG SOUTH Blk 441B (CC)","Registration Fee",Ad-hoc,53.50
ST0069,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG SOUTH Blk 441B (CC)","Insurance(Optional)",Annually,3.00
ST0070,"PCF SPARKLETOTS PRESCHOOL @ KRETA AYER-KIM SENG BLK 79 (CC)","Uniform",Annually,16.00
ST0070,"PCF SPARKLETOTS PRESCHOOL @ KRETA AYER-KIM SENG BLK 79 (CC)","Insurance(Optional)",Annually,3.00
ST0070,"PCF SPARKLETOTS PRESCHOOL @ KRETA AYER-KIM SENG BLK 79 (CC)","Registration Fee",Ad-hoc,53.50
ST0071,"PCF SPARKLETOTS PRESCHOOL @ WHAMPOA BLK 105 (CC)","Registration Fee",Ad-hoc,53.50
ST0071,"PCF SPARKLETOTS PRESCHOOL @ WHAMPOA BLK 105 (CC)","Uniform",Annually,24.00
ST0071,"PCF SPARKLETOTS PRESCHOOL @ WHAMPOA BLK 105 (CC)","Insurance(Optional)",Annually,3.00
ST0072,"PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 115B (CC)","Uniform",Annually,21.40
ST0072,"PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 115B (CC)","Insurance(Optional)",Annually,5.00
ST0072,"PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 115B (CC)","Registration Fee",Ad-hoc,53.50
ST0072,"PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 115B (CC)","Deposit",Ad-hoc,1177.00
ST0073,"PCF SPARKLETOTS PRESCHOOL @ WEST COAST BLK 611 (CC)","Uniform",Annually,21.40
ST0073,"PCF SPARKLETOTS PRESCHOOL @ WEST COAST BLK 611 (CC)","Registration Fee",Ad-hoc,53.50
ST0073,"PCF SPARKLETOTS PRESCHOOL @ WEST COAST BLK 611 (CC)","Insurance(Optional)",Annually,3.00
ST0074,"PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 302 (CC)","Registration Fee",Ad-hoc,53.50
ST0074,"PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 302 (CC)","Uniform",Annually,21.40
ST0074,"PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 302 (CC)","Insurance(Optional)",Annually,3.20
ST0075,"PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 424 (CC)","Uniform",Annually,42.80
ST0075,"PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 424 (CC)","Registration Fee",Ad-hoc,53.50
ST0075,"PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 424 (CC)","Insurance(Optional)",Annually,3.00
ST0075,"PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 424 (CC)","Uniform",Ad-hoc,10.70
ST0075,"PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 424 (CC)","Deposit",Ad-hoc,588.50
ST0076,"PCF SPARKLETOTS PRESCHOOL @ CHANGI-SIMEI BLK 233 (CC)","Registration Fee",Ad-hoc,53.50
ST0076,"PCF SPARKLETOTS PRESCHOOL @ CHANGI-SIMEI BLK 233 (CC)","Insurance(Optional)",Annually,3.00
ST0076,"PCF SPARKLETOTS PRESCHOOL @ CHANGI-SIMEI BLK 233 (CC)","Uniform",Annually,22.00
ST0077,"PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH EAST-NOVENA BLK 232 (CC)","Registration Fee",Ad-hoc,53.50
ST0077,"PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH EAST-NOVENA BLK 232 (CC)","Uniform",Annually,10.00
ST0077,"PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH EAST-NOVENA BLK 232 (CC)","Insurance(Optional)",Annually,3.00
ST0078,"PCF SPARKLETOTS PRESCHOOL @ BISHAN EAST-THOMSON Blk 181 (CC)","Registration Fee",Ad-hoc,50.00
ST0078,"PCF SPARKLETOTS PRESCHOOL @ BISHAN EAST-THOMSON Blk 181 (CC)","Insurance(Optional)",Annually,3.00
ST0078,"PCF SPARKLETOTS PRESCHOOL @ BISHAN EAST-THOMSON Blk 181 (CC)","Uniform",Ad-hoc,19.00
ST0079,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 290A (CC)","Uniform",Annually,21.40
ST0079,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 290A (CC)","Insurance(Optional)",Annually,5.00
ST0079,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 290A (CC)","Registration Fee",Ad-hoc,53.50
ST0080,"PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 455 (CC)","Insurance(Optional)",Annually,3.00
ST0080,"PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 455 (CC)","Uniform",Ad-hoc,12.00
ST0080,"PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 455 (CC)","Registration Fee",Ad-hoc,70.00
ST0081,"PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 852 (CC)","Insurance(Optional)",Annually,5.00
ST0081,"PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 852 (CC)","Uniform",Ad-hoc,21.40
ST0081,"PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 852 (CC)","Registration Fee",Ad-hoc,53.50
ST0083,"PCF SPARKLETOTS PRESCHOOL @ LIMBANG Blk 567 (CC)","Insurance(Optional)",Annually,3.00
ST0083,"PCF SPARKLETOTS PRESCHOOL @ LIMBANG Blk 567 (CC)","Registration Fee",Ad-hoc,53.50
ST0083,"PCF SPARKLETOTS PRESCHOOL @ LIMBANG Blk 567 (CC)","Uniform",Ad-hoc,21.40
ST0083,"PCF SPARKLETOTS PRESCHOOL @ LIMBANG Blk 567 (CC)","Uniform",Ad-hoc,10.70
ST0084,"PCF SPARKLETOTS PRESCHOOL @ KEMBANGAN CHAI CHEE BLK 341 (CC)","Registration Fee",Ad-hoc,53.50
ST0084,"PCF SPARKLETOTS PRESCHOOL @ KEMBANGAN CHAI CHEE BLK 341 (CC)","Insurance(Optional)",Annually,3.00
ST0084,"PCF SPARKLETOTS PRESCHOOL @ KEMBANGAN CHAI CHEE BLK 341 (CC)","Uniform",Ad-hoc,20.00
ST0085,"PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST BLK 123A (CC)","Uniform",Ad-hoc,21.40
ST0085,"PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST BLK 123A (CC)","Registration Fee",Ad-hoc,53.50
ST0085,"PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST BLK 123A (CC)","Insurance(Optional)",Annually,5.00
ST0086,"PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 435 (CC)","Uniform",Annually,20.00
ST0086,"PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 435 (CC)","Registration Fee",Ad-hoc,53.50
ST0086,"PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 435 (CC)","Insurance(Optional)",Annually,3.00
ST0086,"PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 435 (CC)","PVC Mattress Cover(Optional)",Ad-hoc,20.00
ST0086,"PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 435 (CC)","Deposit",Ad-hoc,1296.70
ST0087,"PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 403 (CC)","Insurance(Optional)",Annually,3.00
ST0087,"PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 403 (CC)","Uniform",Ad-hoc,12.00
ST0087,"PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 403 (CC)","Registration Fee",Ad-hoc,70.00
ST0087,"PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 403 (CC)","PVC Mattress(Optional)",Ad-hoc,85.00
ST0087,"PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 403 (CC)","Deposit",Ad-hoc,1177.00
ST0087,"PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 403 (CC)","Deposit",Ad-hoc,670.00
ST0089,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 298B (CC)","Uniform",Ad-hoc,21.40
ST0089,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 298B (CC)","Registration Fee",Ad-hoc,53.50
ST0089,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 298B (CC)","Insurance(Optional)",Annually,3.00
ST0089,"PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 298B (CC)","Deposit",Ad-hoc,617.00
ST0090,"PCF SPARKLETOTS PRESCHOOL @ BISHAN NORTH BLK 219 (CC)","Uniform",Ad-hoc,21.40
ST0090,"PCF SPARKLETOTS PRESCHOOL @ BISHAN NORTH BLK 219 (CC)","Insurance(Optional)",Annually,5.00
ST0090,"PCF SPARKLETOTS PRESCHOOL @ BISHAN NORTH BLK 219 (CC)","Registration Fee",Ad-hoc,53.50
ST0091,"PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 620 (CC)","Registration Fee",Ad-hoc,53.50
ST0091,"PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 620 (CC)","Insurance(Optional)",Annually,3.00
ST0091,"PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 620 (CC)","Deposit",Ad-hoc,680.40
ST0092,"PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 145 (CC)","Registration Fee",Ad-hoc,53.50
ST0092,"PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 145 (CC)","Uniform",Annually,21.40
ST0092,"PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 145 (CC)","Insurance(Optional)",Annually,3.00
ST0092,"PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 145 (CC)","Deposit",Ad-hoc,617.00
ST0093,"PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 694 (CC)","Registration Fee",Ad-hoc,53.50
ST0093,"PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 694 (CC)","Uniform",Ad-hoc,21.40
ST0093,"PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 694 (CC)","Insurance(Optional)",Annually,5.00
ST0094,"PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 208 (CC)","Registration Fee",Ad-hoc,53.50
ST0094,"PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 208 (CC)","Uniform",Ad-hoc,15.00
ST0094,"PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 208 (CC)","Insurance(Optional)",Annually,3.00
ST0095,"PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLK 141 (CC)","Insurance(Optional)",Annually,3.00
ST0095,"PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLK 141 (CC)","Registration Fee",Ad-hoc,53.50
ST0095,"PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLK 141 (CC)","Uniform",Annually,20.00
ST0096,"PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 824 (CC)","Registration Fee",Ad-hoc,53.50
ST0096,"PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 824 (CC)","Uniform",Annually,30.00
ST0096,"PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 824 (CC)","Insurance(Optional)",Annually,3.00
ST0097,"PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 206 (CC)","Insurance(Optional)",Annually,5.00
ST0097,"PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 206 (CC)","Uniform",Ad-hoc,21.40
ST0097,"PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 206 (CC)","Registration Fee",Ad-hoc,53.50
ST0097,"PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 206 (CC)","Deposit",Ad-hoc,1177.00
ST0098,"PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER BLK 39 (CC)","Insurance(Optional)",Annually,3.00
ST0098,"PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER BLK 39 (CC)","Registration Fee",Ad-hoc,53.50
ST0098,"PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER BLK 39 (CC)","Deposit",Ad-hoc,1177.00
ST0099,"PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 987D (CC)","Insurance(Optional)",Annually,5.00
ST0099,"PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 987D (CC)","Registration Fee",Ad-hoc,53.50
ST0099,"PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 987D (CC)","Uniform",Annually,21.40
ST0100,"PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 801 (CC)","INSURANCE (OPTIONAL)",Annually,0.00
ST0100,"PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 801 (CC)","REGISTRATION FEE",Ad-hoc,0.00
ST0100,"PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 801 (CC)","UNIFORM",Ad-hoc,0.00
ST0101,"PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG BLK 504A (CC)","Uniform",Ad-hoc,42.80
ST0101,"PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG BLK 504A (CC)","Insurance(Optional)",Annually,5.00
ST0101,"PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG BLK 504A (CC)","Registration Fee",Ad-hoc,53.50
